Num_Credit_Card,Interest_Rate,Delay_from_due_date,Changed_Credit_Limit,Outstanding_Debt,Credit_Mix,Payment_of_Min_Amount,Credit_Score
3,16,10,5.63,244.52,Standard,No,1
3,16,10,5.63,244.52,Standard,No,1
3,16,10,5.63,244.52,Standard,No,1
3,16,15,5.63,244.52,Standard,No,1
3,8,21,4.32,244.69,Standard,Yes,1
3,8,18,4.32,244.69,Standard,Yes,1
3,8,18,8.32,244.69,Standard,No,1
3,8,18,4.32,244.69,Standard,Yes,1
3,32,19,14.23,2440.4,Standard,Yes,0
3,32,19,11.23,2440.4,Standard,Yes,1
3,32,19,14.23,2440.4,Standard,Yes,0
3,32,19,14.23,2440.4,Standard,Yes,0
9,27,48,6.4,2440.6,Bad,Yes,0
9,27,48,6.4,2440.6,Bad,No,0
9,27,48,1.4000000000000004,2440.6,Bad,Yes,0
9,27,48,6.4,2440.6,Bad,Yes,0
6,29,27,12.09,2440.65,Bad,Yes,0
6,29,27,12.09,2440.65,Bad,Yes,0
6,29,27,12.09,2440.65,Bad,Yes,0
6,29,27,12.09,2440.65,Bad,Yes,0
9,24,28,8.22,2441.01,Standard,Yes,0
9,24,28,8.22,2441.01,Standard,Yes,0
9,24,28,9.22,2441.01,Standard,Yes,0
9,24,28,8.22,2441.01,Standard,Yes,0
4,12,22,12.37,2441.47,Standard,Yes,1
4,12,20,12.37,2441.47,Standard,Yes,1
4,12,22,12.37,2441.47,Standard,Yes,1
4,12,22,12.37,2441.47,Standard,No,1
8,18,63,12.51,2442.56,Standard,Yes,0
8,18,59,9.51,2442.56,Standard,Yes,0
8,18,59,12.51,2442.56,Standard,Yes,0
8,18,59,13.51,2442.56,Standard,Yes,0
10,19,40,10.12,2442.69,Bad,Yes,0
10,19,40,10.12,2442.69,Bad,Yes,0
10,19,40,10.12,2442.69,Bad,Yes,0
6,15,28,2.06,2443.14,Bad,No,1
6,15,28,2.06,2443.14,Bad,Yes,0
6,15,28,5.0600000000000005,2443.14,Bad,Yes,0
6,15,28,2.06,2443.14,Bad,Yes,0
6,23,35,7.26,2443.51,Bad,Yes,0
6,23,35,7.26,2443.51,Bad,Yes,0
6,23,35,7.26,2443.51,Bad,Yes,0
6,23,34,7.26,2443.51,Bad,Yes,0
7,27,41,6.04,2443.94,Bad,Yes,0
7,27,41,6.04,2443.94,Bad,Yes,0
3,16,8,8.87,2444.21,Standard,Yes,0
3,16,10,8.87,2444.21,Standard,Yes,0
3,16,10,6.869999999999999,2444.21,Standard,Yes,0
3,16,10,4.869999999999999,2444.21,Standard,Yes,0
5,32,25,14.21,2444.84,Standard,No,1
5,32,26,14.21,2444.84,Standard,Yes,0
5,32,30,14.21,2444.84,Standard,Yes,0
10,25,60,7.22,2446.32,Bad,Yes,0
11,25,60,6.22,2446.32,Bad,Yes,0
11,25,64,6.22,2446.32,Bad,Yes,0
11,25,60,6.22,2446.32,Bad,Yes,0
7,25,22,19.15,2446.43,Standard,Yes,0
7,25,19,19.15,2446.43,Standard,Yes,0
7,25,20,19.15,2446.43,Standard,No,0
7,25,20,19.15,2446.43,Standard,Yes,0
6,15,27,8.58,2447.38,Standard,Yes,1
6,15,27,8.58,2447.38,Standard,Yes,1
6,15,27,11.58,2447.38,Standard,Yes,2
10,21,41,15.75,2447.6,Standard,No,0
10,21,37,22.75,2447.6,Standard,Yes,0
10,21,37,15.75,2447.6,Standard,Yes,0
10,21,37,15.75,2447.6,Standard,Yes,0
5,25,7,18.41,2447.8,Standard,Yes,0
5,25,7,18.41,2447.8,Standard,Yes,0
5,25,7,18.41,2447.8,Standard,No,0
5,25,10,18.41,2447.8,Standard,Yes,0
7,31,11,12.1,2447.81,Standard,Yes,0
7,31,11,15.1,2447.81,Standard,Yes,0
7,31,11,13.1,2447.81,Standard,No,0
7,31,11,12.1,2447.81,Standard,Yes,0
4,12,3,9.92,2449.13,Standard,Yes,1
4,12,6,9.92,2449.13,Standard,No,1
4,12,8,9.92,2449.13,Standard,No,1
7,27,33,8.41,2449.21,Bad,Yes,0
7,27,38,8.41,2449.21,Bad,Yes,0
7,27,37,8.41,2449.21,Bad,Yes,0
7,27,33,8.41,2449.21,Bad,Yes,0
10,34,49,1.66,2449.22,Bad,Yes,0
10,34,49,2.66,2449.22,Bad,Yes,0
10,34,44,1.66,2449.22,Bad,Yes,0
6,9,14,11.35,245.3,Standard,No,1
6,9,14,11.35,245.3,Standard,No,1
6,9,14,18.35,245.3,Standard,No,1
6,9,17,11.35,245.3,Standard,No,1
3,11,15,5.41,245.46,Good,No,2
3,11,15,2.41,245.46,Good,No,2
3,11,10,5.41,245.46,Good,No,2
3,7,6,1.56,245.53,Standard,No,1
3,7,10,1.56,245.53,Standard,No,1
3,7,8,1.56,245.53,Standard,No,1
3,7,6,8.56,245.53,Standard,No,1
4,6,13,9.23,245.6,Good,No,2
4,6,13,9.23,245.6,Good,No,2
4,6,13,9.23,245.6,Good,No,2
4,6,17,9.23,245.6,Good,No,2
6,14,28,16.49,245.63,Standard,Yes,1
6,14,28,16.49,245.63,Standard,Yes,1
6,14,28,16.49,245.63,Standard,Yes,1
6,14,28,16.49,245.63,Standard,Yes,1
4,14,18,5.4,245.91,Standard,Yes,1
4,14,18,5.4,245.91,Standard,Yes,1
4,14,18,4.4,245.91,Standard,No,1
3,21,7,14.94,2450.88,Standard,Yes,0
3,21,5,14.94,2450.88,Standard,Yes,0
3,21,5,14.94,2450.88,Standard,Yes,0
3,21,5,14.94,2450.88,Standard,Yes,0
10,23,26,4.0,2451.98,Bad,No,0
10,23,26,7.0,2451.98,Bad,No,0
10,23,26,7.0,2451.98,Bad,Yes,0
10,23,26,7.0,2451.98,Bad,No,0
5,29,17,14.2,2452.08,Standard,Yes,0
5,29,12,14.2,2452.08,Standard,Yes,0
5,29,17,14.2,2452.08,Standard,No,0
5,29,17,14.2,2452.08,Standard,Yes,0
5,5,24,19.73,2452.62,Standard,No,1
5,5,28,19.73,2452.62,Standard,Yes,1
5,5,28,19.73,2452.62,Standard,Yes,1
5,5,28,16.73,2452.62,Standard,Yes,1
7,21,54,15.41,2454.73,Standard,Yes,0
7,21,54,15.41,2454.73,Standard,No,0
7,21,54,15.41,2454.73,Standard,Yes,0
7,21,54,15.41,2454.73,Standard,Yes,0
5,22,27,11.79,2456.24,Bad,Yes,0
5,22,27,11.79,2456.24,Bad,Yes,0
5,22,27,11.79,2456.24,Bad,Yes,0
5,22,27,11.79,2456.24,Bad,No,0
4,34,9,16.8,2456.49,Standard,Yes,0
4,34,9,16.8,2456.49,Standard,Yes,0
4,34,9,16.8,2456.49,Standard,Yes,0
4,34,9,16.8,2456.49,Standard,No,0
8,23,17,2.05,2456.95,Bad,Yes,0
7,20,51,0.59,2457.23,Bad,Yes,0
6,18,9,10.18,2457.36,Standard,Yes,1
6,18,9,10.18,2457.36,Standard,Yes,1
6,18,9,10.18,2457.36,Standard,Yes,1
6,18,11,10.18,2457.36,Standard,No,0
9,24,60,10.93,2457.42,Standard,Yes,0
9,24,61,10.93,2457.42,Standard,Yes,0
9,24,61,11.93,2457.42,Standard,Yes,0
9,24,61,10.93,2457.42,Standard,Yes,0
5,7,23,12.87,2457.58,Standard,Yes,1
5,7,23,13.87,2457.58,Standard,Yes,0
5,7,22,8.87,2457.58,Standard,Yes,1
5,7,23,12.87,2457.58,Standard,Yes,1
6,18,18,19.25,246.06,Standard,Yes,1
6,18,24,15.25,246.06,Standard,Yes,1
6,18,15,19.25,246.06,Standard,No,1
6,18,19,19.25,246.06,Standard,Yes,1
7,10,8,18.95,246.13,Standard,Yes,1
7,10,7,18.95,246.13,Standard,Yes,1
7,10,7,18.95,246.13,Standard,Yes,1
7,10,8,18.95,246.13,Standard,Yes,1
5,5,18,9.0,246.22,Standard,Yes,1
5,5,21,9.0,246.22,Standard,Yes,1
5,5,17,9.0,246.22,Standard,Yes,1
5,1,4,10.62,246.83,Good,No,0
5,1,3,10.62,246.83,Good,No,0
5,1,-1,10.62,246.83,Good,No,2
5,1,4,14.62,246.83,Good,No,1
5,4,0,4.5,246.86,Good,No,2
5,4,-3,4.5,246.86,Good,No,2
3,3,22,6.45,246.87,Good,No,0
3,3,19,6.45,246.87,Good,No,0
3,3,19,6.45,246.87,Good,No,0
3,3,19,10.45,246.87,Good,No,0
6,17,50,21.65,2460.77,Bad,Yes,0
6,17,50,19.65,2460.77,Bad,Yes,0
6,17,50,15.65,2460.77,Bad,Yes,0
6,17,50,15.65,2460.77,Bad,Yes,0
8,22,43,18.49,2461.32,Standard,Yes,1
8,22,43,18.49,2461.32,Standard,Yes,1
8,22,43,18.49,2461.32,Standard,Yes,1
8,22,43,22.49,2461.32,Standard,Yes,0
3,14,33,8.99,2461.36,Standard,Yes,1
3,14,30,8.99,2461.36,Standard,Yes,1
3,14,28,8.99,2461.36,Standard,Yes,1
3,14,30,8.99,2461.36,Standard,Yes,1
4,27,24,17.91,2461.68,Standard,Yes,0
4,27,28,15.91,2461.68,Standard,Yes,1
4,27,24,16.91,2461.68,Standard,Yes,0
4,27,19,15.91,2461.68,Standard,Yes,0
7,24,14,11.41,2461.7,Standard,Yes,0
7,24,9,6.41,2461.7,Standard,Yes,0
7,24,14,11.41,2461.7,Standard,Yes,0
7,24,16,11.41,2461.7,Standard,Yes,0
7,20,52,1.23,2461.73,Bad,Yes,0
7,20,47,1.23,2461.73,Bad,Yes,0
7,20,52,1.23,2461.73,Bad,Yes,0
6,16,44,4.11,2462.92,Bad,No,0
6,16,42,4.11,2462.92,Bad,Yes,0
6,16,38,3.1100000000000003,2462.92,Bad,Yes,0
6,16,42,4.11,2462.92,Bad,Yes,0
10,33,49,17.13,2463.9,Standard,No,0
10,33,51,23.13,2463.9,Standard,Yes,0
10,33,48,16.13,2463.9,Standard,Yes,0
9,17,26,2.18,2464.02,Bad,Yes,0
9,17,26,2.18,2464.02,Bad,Yes,0
9,17,26,2.18,2464.02,Bad,Yes,0
9,17,26,2.18,2464.02,Bad,Yes,0
8,27,62,12.06,2464.3,Standard,Yes,0
8,27,62,12.06,2464.3,Standard,Yes,0
8,27,62,12.06,2464.3,Standard,Yes,0
8,27,57,12.06,2464.3,Standard,Yes,0
5,18,38,10.47,2465.39,Bad,Yes,0
5,18,45,10.47,2465.39,Bad,Yes,0
5,18,41,10.47,2465.39,Bad,Yes,0
5,18,40,10.47,2465.39,Bad,No,0
7,18,62,10.1,2465.73,Standard,No,0
7,18,62,10.1,2465.73,Standard,Yes,0
7,18,62,16.1,2465.73,Standard,Yes,0
7,18,65,8.1,2465.73,Standard,Yes,0
5,34,27,8.45,2466.19,Standard,Yes,0
5,34,27,8.45,2466.19,Standard,Yes,0
5,34,27,14.45,2466.19,Standard,Yes,0
5,34,27,8.45,2466.19,Standard,Yes,0
8,32,46,15.23,2466.56,Bad,Yes,0
8,32,46,15.23,2466.56,Bad,Yes,0
8,32,51,15.23,2466.56,Bad,Yes,0
8,32,46,15.23,2466.56,Bad,Yes,0
5,21,22,8.06,2466.78,Bad,Yes,0
5,21,25,12.06,2466.78,Bad,Yes,0
5,21,25,8.06,2466.78,Bad,Yes,0
5,21,25,8.06,2466.78,Bad,Yes,0
3,8,25,18.84,2466.95,Standard,Yes,0
3,8,29,18.84,2466.95,Standard,Yes,0
3,8,25,18.84,2466.95,Standard,Yes,0
3,8,25,18.84,2466.95,Standard,Yes,0
8,24,14,4.36,2467.13,Bad,Yes,0
8,24,18,4.36,2467.13,Bad,Yes,0
8,24,18,4.36,2467.13,Bad,Yes,0
7,22,8,9.55,2468.2,Standard,Yes,0
7,22,9,9.55,2468.2,Standard,Yes,0
7,22,12,9.55,2468.2,Standard,Yes,0
6,22,26,2.1099999999999994,2468.95,Bad,Yes,0
6,22,29,9.11,2468.95,Bad,No,0
6,22,26,9.11,2468.95,Bad,Yes,0
6,22,29,9.11,2468.95,Bad,Yes,1
7,32,41,4.75,2469.37,Bad,Yes,0
7,32,41,0.75,2469.37,Bad,Yes,0
7,32,41,4.75,2469.37,Bad,Yes,0
7,32,41,4.75,2469.37,Bad,Yes,0
3,11,24,7.86,2469.98,Standard,Yes,1
3,11,24,7.86,2469.98,Standard,No,1
3,11,24,7.86,2469.98,Standard,Yes,1
3,11,24,7.86,2469.98,Standard,Yes,1
7,18,29,7.1400000000000015,2469.99,Standard,Yes,1
7,18,29,13.14,2469.99,Standard,Yes,0
7,18,29,13.14,2469.99,Standard,Yes,0
3,10,29,14.68,247.04,Standard,Yes,1
3,10,24,14.68,247.04,Standard,Yes,1
3,10,26,14.68,247.04,Standard,No,1
3,10,29,17.68,247.04,Standard,Yes,1
6,14,22,4.78,247.08,Standard,No,1
6,14,22,1.78,247.08,Standard,No,1
6,14,22,1.78,247.08,Standard,No,1
6,19,12,4.05,247.54,Standard,No,1
6,19,12,4.05,247.54,Standard,No,1
6,19,11,0.0499999999999998,247.54,Standard,No,1
6,19,13,4.05,247.54,Standard,No,1
5,5,11,11.19,247.96,Good,No,2
5,5,9,17.189999999999998,247.96,Good,No,2
5,5,11,11.19,247.96,Good,No,2
5,5,11,11.19,247.96,Good,No,2
6,22,53,7.49,2470.61,Bad,Yes,0
6,22,53,7.49,2470.61,Bad,No,0
6,22,53,7.49,2470.61,Bad,Yes,0
5,19,29,14.26,2471.1,Standard,No,0
5,19,26,14.26,2471.1,Standard,Yes,0
5,19,27,14.26,2471.1,Standard,Yes,0
9,29,42,9.76,2471.86,Bad,Yes,0
9,29,42,13.76,2471.86,Bad,Yes,0
9,29,42,9.76,2471.86,Bad,Yes,0
9,29,42,9.76,2471.86,Bad,No,0
5,11,27,7.64,2472.48,Standard,Yes,1
5,11,27,7.64,2472.48,Standard,Yes,1
5,11,27,7.64,2472.48,Standard,Yes,1
5,11,32,10.64,2472.48,Standard,Yes,1
6,15,7,15.46,2473.58,Standard,Yes,0
6,15,7,15.46,2473.58,Standard,Yes,0
6,15,7,15.46,2473.58,Standard,Yes,0
6,15,7,18.46,2473.58,Standard,Yes,0
8,18,40,2.94,2474.96,Bad,Yes,0
8,18,40,2.94,2474.96,Bad,Yes,0
8,18,40,2.94,2474.96,Bad,No,0
8,18,40,2.94,2474.96,Bad,Yes,0
5,34,38,11.86,2475.74,Bad,Yes,0
5,34,38,11.86,2475.74,Bad,Yes,0
5,34,43,11.86,2475.74,Bad,No,0
5,34,38,11.86,2475.74,Bad,Yes,0
9,33,38,7.289999999999999,2476.23,Standard,Yes,0
9,33,38,14.29,2476.23,Standard,Yes,0
9,33,43,14.29,2476.23,Standard,Yes,0
9,33,38,14.29,2476.23,Standard,Yes,0
6,29,28,12.55,2476.35,Standard,Yes,0
6,29,29,9.55,2476.35,Standard,Yes,0
6,29,29,15.55,2476.35,Standard,Yes,0
6,29,30,9.55,2476.35,Standard,Yes,0
6,34,60,23.74,2476.44,Standard,Yes,0
6,34,60,19.74,2476.44,Standard,Yes,0
6,34,60,15.739999999999998,2476.44,Standard,Yes,0
6,34,60,19.74,2476.44,Standard,Yes,0
4,6,5,2.19,248.16,Good,No,2
4,6,5,8.19,248.16,Good,No,1
4,6,5,2.19,248.16,Good,No,2
4,6,5,8.19,248.16,Good,No,1
7,4,6,4.08,248.38,Good,No,0
7,4,5,4.08,248.38,Good,No,0
7,4,6,4.08,248.38,Good,No,0
7,4,6,4.08,248.38,Good,No,0
3,17,17,5.27,248.48,Standard,No,1
3,17,17,5.27,248.48,Standard,No,1
3,17,20,5.27,248.48,Standard,No,1
3,17,17,5.27,248.48,Standard,No,1
7,17,21,5.57,248.56,Standard,No,1
7,17,21,6.57,248.56,Standard,No,1
7,17,25,5.57,248.56,Standard,No,1
7,17,19,5.57,248.56,Standard,No,1
1,3,14,1.59,248.58,Good,No,2
1,3,14,1.59,248.58,Good,No,2
1,3,17,1.59,248.58,Good,No,2
5,17,19,23.6,248.71,Standard,No,1
5,17,18,19.6,248.71,Standard,Yes,1
5,17,18,17.6,248.71,Standard,Yes,1
7,14,16,18.25,248.77,Standard,Yes,1
7,14,16,18.25,248.77,Standard,Yes,1
7,14,17,13.25,248.77,Standard,Yes,1
7,3,10,0.71,248.84,Good,No,0
7,3,10,0.71,248.84,Good,No,0
7,3,14,0.71,248.84,Good,No,0
5,6,30,10.69,248.84,Standard,Yes,1
5,6,35,7.689999999999999,248.84,Standard,Yes,1
5,6,30,10.69,248.84,Standard,Yes,1
5,6,31,10.69,248.84,Standard,Yes,1
4,7,26,7.76,248.98,Standard,No,1
4,7,32,7.76,248.98,Standard,No,1
4,7,29,1.7599999999999998,248.98,Standard,No,1
4,7,29,7.76,248.98,Standard,No,1
9,15,44,0.5199999999999996,2481.83,Bad,Yes,0
9,15,44,6.52,2481.83,Bad,Yes,0
9,15,44,6.52,2481.83,Bad,Yes,0
7,29,29,9.4,2482.1,Standard,Yes,0
7,29,27,9.4,2482.1,Standard,Yes,0
7,29,26,9.4,2482.1,Standard,Yes,0
7,29,29,9.4,2482.1,Standard,Yes,0
7,19,9,15.07,2482.46,Standard,Yes,0
7,19,9,12.07,2482.46,Standard,Yes,0
7,19,9,15.07,2482.46,Standard,Yes,0
7,19,9,17.07,2482.46,Standard,Yes,0
7,21,61,3.9,2482.56,Bad,No,0
7,21,61,5.9,2482.56,Bad,Yes,0
7,21,61,0.9,2482.56,Bad,Yes,0
8,16,28,8.78,2482.73,Standard,No,0
8,16,30,5.779999999999999,2482.73,Standard,Yes,0
8,16,25,10.78,2482.73,Standard,No,0
8,16,25,8.78,2482.73,Standard,Yes,1
5,33,9,17.0,2483.63,Standard,Yes,0
5,33,9,12.0,2483.63,Standard,Yes,0
5,33,9,17.0,2483.63,Standard,Yes,0
5,33,9,17.0,2483.63,Standard,Yes,0
3,18,29,17.98,2483.98,Standard,No,1
3,18,29,17.98,2483.98,Standard,Yes,0
3,18,29,12.98,2483.98,Standard,Yes,0
3,18,29,12.98,2483.98,Standard,Yes,0
7,29,37,7.18,2484.47,Standard,Yes,0
7,29,37,6.18,2484.47,Standard,Yes,0
7,29,37,7.18,2484.47,Standard,No,0
7,29,37,7.18,2484.47,Standard,Yes,0
5,27,46,1.37,2484.62,Bad,Yes,0
5,27,46,1.37,2484.62,Bad,Yes,0
5,27,46,1.37,2484.62,Bad,No,0
5,28,18,7.51,2484.72,Bad,Yes,0
5,28,17,7.51,2484.72,Bad,Yes,0
5,28,18,7.51,2484.72,Bad,Yes,0
5,28,18,7.51,2484.72,Bad,Yes,0
5,9,15,16.23,2485.16,Standard,Yes,1
5,9,15,16.23,2485.16,Standard,Yes,1
5,9,15,19.23,2485.16,Standard,Yes,2
7,25,27,3.64,2485.99,Bad,Yes,0
7,25,26,8.64,2485.99,Bad,Yes,0
7,25,24,3.64,2485.99,Bad,No,0
7,25,24,3.64,2485.99,Bad,Yes,0
10,24,48,15.65,2486.16,Standard,Yes,0
10,24,48,15.65,2486.16,Standard,Yes,0
10,24,48,15.65,2486.16,Standard,Yes,0
4,25,24,11.28,2486.49,Standard,No,1
4,25,27,11.28,2486.49,Standard,Yes,0
4,25,24,11.28,2486.49,Standard,Yes,0
4,25,24,11.28,2486.49,Standard,Yes,0
7,31,51,1.3,2486.5,Bad,Yes,0
7,31,51,5.3,2486.5,Bad,Yes,0
7,31,51,1.3,2486.5,Bad,Yes,0
7,31,51,5.3,2486.5,Bad,Yes,0
10,27,22,7.92,2487.17,Bad,Yes,0
10,27,22,7.92,2487.17,Bad,Yes,0
10,27,22,7.92,2487.17,Bad,Yes,0
10,27,22,7.92,2487.17,Bad,Yes,0
6,18,38,8.11,2488.96,Bad,Yes,0
6,18,38,8.11,2488.96,Bad,Yes,0
6,18,38,8.11,2488.96,Bad,Yes,0
6,18,38,8.11,2488.96,Bad,No,0
7,20,53,10.17,2489.24,Bad,Yes,0
7,20,53,10.17,2489.24,Bad,Yes,0
7,20,53,10.17,2489.24,Bad,No,0
7,20,53,7.17,2489.24,Bad,Yes,0
8,18,60,7.06,2489.37,Standard,Yes,0
8,18,58,7.06,2489.37,Standard,Yes,0
8,18,60,7.06,2489.37,Standard,No,1
4,15,22,15.03,2489.75,Standard,Yes,1
4,15,22,15.03,2489.75,Standard,No,0
4,15,22,15.03,2489.75,Standard,Yes,1
4,15,22,18.03,2489.75,Standard,No,1
10,16,28,3.67,2489.95,Bad,Yes,0
10,16,28,3.67,2489.95,Bad,No,0
10,16,28,3.67,2489.95,Bad,Yes,0
10,16,33,3.67,2489.95,Bad,Yes,0
6,5,18,8.34,249.08,Standard,Yes,1
6,5,15,8.34,249.08,Standard,Yes,1
6,5,18,8.34,249.08,Standard,Yes,1
6,5,18,5.34,249.08,Standard,Yes,1
5,12,7,19.45,249.36,Standard,Yes,1
5,12,7,19.45,249.36,Standard,No,0
5,12,7,19.45,249.36,Standard,Yes,1
5,12,7,19.45,249.36,Standard,No,0
5,20,21,15.9,249.39,Standard,No,1
5,20,17,8.9,249.39,Standard,Yes,1
5,20,19,15.9,249.39,Standard,Yes,1
5,20,20,15.9,249.39,Standard,Yes,1
6,10,19,11.22,249.67,Standard,Yes,1
6,10,21,4.2200000000000015,249.67,Standard,Yes,1
5,21,58,9.64,2490.34,Bad,Yes,0
5,21,58,9.64,2490.34,Bad,Yes,0
5,21,58,9.64,2490.34,Bad,Yes,0
5,21,58,9.64,2490.34,Bad,Yes,0
6,31,19,11.16,2491.07,Standard,Yes,0
6,31,24,11.16,2491.07,Standard,Yes,0
6,31,24,11.16,2491.07,Standard,No,0
6,31,22,11.16,2491.07,Standard,No,1
5,5,16,9.05,2492.06,Standard,Yes,0
5,5,16,9.05,2492.06,Standard,Yes,0
5,5,19,9.05,2492.06,Standard,No,1
5,5,19,9.05,2492.06,Standard,Yes,1
5,22,61,6.619999999999999,2492.68,Standard,Yes,0
5,22,61,10.62,2492.68,Standard,Yes,0
5,22,61,10.62,2492.68,Standard,Yes,0
5,22,61,10.62,2492.68,Standard,Yes,0
4,27,21,10.87,2493.12,Standard,Yes,0
4,27,24,10.87,2493.12,Standard,Yes,0
4,27,24,4.869999999999999,2493.12,Standard,Yes,0
4,27,23,10.87,2493.12,Standard,Yes,0
8,27,41,3.04,2493.18,Bad,Yes,0
8,27,41,3.04,2493.18,Bad,Yes,0
7,34,41,3.890000000000001,2493.97,Bad,Yes,0
7,34,41,8.89,2493.97,Bad,Yes,1
7,34,41,8.89,2493.97,Bad,Yes,1
7,34,41,1.8900000000000008,2493.97,Bad,Yes,0
9,27,57,1.19,2495.15,Bad,Yes,0
9,27,52,1.19,2495.15,Bad,Yes,0
9,27,57,6.19,2495.15,Bad,Yes,0
9,27,56,1.19,2495.15,Bad,No,0
10,16,15,7.63,2495.35,Bad,Yes,1
10,16,15,0.6299999999999999,2495.35,Bad,Yes,0
10,16,15,6.63,2495.35,Bad,No,0
10,16,15,6.63,2495.35,Bad,No,0
5,26,13,18.63,2496.14,Standard,Yes,0
5,26,9,20.63,2496.14,Standard,Yes,0
5,26,13,18.63,2496.14,Standard,Yes,0
5,26,13,18.63,2496.14,Standard,Yes,0
8,30,29,3.12,2496.64,Bad,Yes,0
8,30,29,3.12,2496.64,Bad,Yes,0
8,30,29,3.12,2496.64,Bad,Yes,0
8,30,32,2.12,2496.64,Bad,Yes,0
5,24,45,6.63,2496.93,Bad,No,0
5,24,44,6.63,2496.93,Bad,Yes,1
5,24,43,6.63,2496.93,Bad,Yes,0
5,24,44,6.63,2496.93,Bad,Yes,1
6,32,48,12.8,2497.34,Standard,No,1
6,32,53,12.8,2497.34,Standard,Yes,0
10,15,52,15.47,2497.36,Standard,Yes,0
10,15,52,14.47,2497.36,Standard,Yes,0
10,15,52,15.47,2497.36,Standard,Yes,0
10,22,15,3.68,2497.37,Bad,No,0
10,22,22,3.68,2497.37,Bad,Yes,0
10,22,12,3.68,2497.37,Bad,Yes,0
10,22,17,3.68,2497.37,Bad,Yes,0
8,24,24,9.78,2497.48,Bad,Yes,0
8,24,24,9.78,2497.48,Bad,Yes,0
8,24,19,9.78,2497.48,Bad,Yes,0
8,24,24,9.78,2497.48,Bad,Yes,0
10,23,25,17.49,2498.07,Standard,Yes,0
10,23,23,17.49,2498.07,Standard,Yes,0
10,23,25,22.49,2498.07,Standard,No,0
10,23,25,17.49,2498.07,Standard,No,0
5,3,0,1.42,25.16,Good,No,2
5,3,0,9.42,25.16,Good,No,2
5,3,-5,5.42,25.16,Good,No,2
6,16,27,4.8,25.62,Standard,No,1
6,16,23,4.8,25.62,Standard,No,1
6,16,27,4.8,25.62,Standard,No,1
6,16,27,4.8,25.62,Standard,No,1
5,6,7,10.37,25.71,Standard,Yes,1
5,6,7,10.37,25.71,Standard,Yes,1
5,6,5,10.37,25.71,Standard,Yes,1
5,6,7,3.3699999999999988,25.71,Standard,Yes,1
7,1,0,11.88,25.78,Good,No,2
7,1,0,5.88,25.78,Good,No,2
7,1,0,6.88,25.78,Good,No,2
7,1,-2,5.88,25.78,Good,No,2
5,11,14,8.94,250.56,Standard,Yes,1
5,11,18,8.94,250.56,Standard,Yes,1
5,11,14,8.94,250.56,Standard,Yes,1
5,11,14,12.94,250.56,Standard,Yes,1
3,3,6,5.19,250.7,Good,No,0
3,3,6,5.19,250.7,Good,No,0
3,3,6,10.19,250.7,Good,No,2
3,3,2,5.19,250.7,Good,No,0
3,2,29,10.2,250.99,Good,No,2
3,2,29,10.2,250.99,Good,No,2
3,2,29,10.2,250.99,Good,No,2
3,2,29,10.2,250.99,Good,No,2
10,19,41,5.32,2500.0,Bad,Yes,0
10,19,45,5.32,2500.0,Bad,Yes,0
10,19,46,5.32,2500.0,Bad,No,0
10,19,46,5.32,2500.0,Bad,Yes,0
8,32,26,10.3,2500.04,Standard,Yes,0
8,32,23,10.3,2500.04,Standard,Yes,0
8,32,23,10.3,2500.04,Standard,Yes,0
8,32,23,8.3,2500.04,Standard,Yes,0
8,28,17,19.97,2500.42,Standard,Yes,0
8,28,17,19.97,2500.42,Standard,Yes,0
8,28,21,19.97,2500.42,Standard,Yes,0
8,28,17,19.97,2500.42,Standard,Yes,0
7,34,25,15.92,2500.7,Standard,No,0
7,34,29,15.92,2500.7,Standard,Yes,0
7,34,23,17.92,2500.7,Standard,Yes,0
7,34,25,15.92,2500.7,Standard,No,0
9,27,44,7.14,2501.04,Standard,No,0
9,27,39,7.14,2501.04,Standard,Yes,0
9,27,44,7.14,2501.04,Standard,Yes,0
9,27,44,11.14,2501.04,Standard,Yes,0
7,18,45,12.03,2501.08,Bad,Yes,0
7,18,45,12.03,2501.08,Bad,Yes,0
7,18,45,12.03,2501.08,Bad,Yes,0
7,18,45,12.03,2501.08,Bad,Yes,0
7,27,49,23.63,2501.85,Bad,Yes,0
7,27,49,23.63,2501.85,Bad,No,0
7,27,49,23.63,2501.85,Bad,Yes,0
7,27,49,23.63,2501.85,Bad,Yes,0
6,18,38,19.53,2502.15,Bad,Yes,1
6,18,37,19.53,2502.15,Bad,Yes,1
6,18,38,19.53,2502.15,Bad,Yes,1
6,18,43,17.53,2502.15,Bad,Yes,0
6,28,15,15.95,2502.26,Bad,Yes,1
6,28,15,15.95,2502.26,Bad,Yes,1
6,28,20,15.95,2502.26,Bad,Yes,1
8,30,58,22.83,2502.86,Bad,Yes,0
8,30,58,23.83,2502.86,Bad,Yes,0
8,30,58,23.83,2502.86,Bad,Yes,0
8,30,58,23.83,2502.86,Bad,Yes,0
7,17,44,11.18,2503.1,Bad,Yes,0
7,17,44,11.18,2503.1,Bad,Yes,0
7,17,47,5.18,2503.1,Bad,Yes,0
7,17,49,11.18,2503.1,Bad,Yes,0
4,19,19,21.19,2503.43,Standard,Yes,0
4,19,21,16.19,2503.43,Standard,No,0
4,19,21,16.19,2503.43,Standard,Yes,0
4,19,21,16.19,2503.43,Standard,Yes,0
6,32,59,22.56,2503.49,Bad,No,0
